token_id,frequency_rank
42211,41947
39482,41948
46630,41949
32652,41950
94883,41951
25355,41952
46562,41953
29368,41954
12433,41955
56104,41956
1042,41957
50517,41958
84210,41959
21473,41960
90049,41961
42377,41962
33133,41963
50177,41964
58021,41965
18108,41966
20557,41967
34281,41968
44425,41969
48986,41970
71518,41971
99956,41972
28365,41973
76464,41974
22732,41975
38316,41976
40451,41977
45011,41978
14217,41979
96234,41980
8648,41981
33311,41982
14922,41983
38235,41984
77138,41985
32987,41986
30016,41987
14772,41988
39891,41989
32632,41990
30077,41991
87923,41992
49568,41993
21012,41994
81026,41995
38029,41996
49808,41997
6947,41998
48937,41999
22675,42000
97989,42001
9913,42002
32965,42003
14453,42004
44857,42005
55104,42006
64349,42007
28132,42008
66026,42009
67033,42010
28312,42011
48316,42012
25469,42013
61175,42014
98760,42015
49958,42016
65629,42017
97149,42018
56355,42019
34195,42020
6862,42021
41128,42022
65780,42023
60734,42024
24436,42025
45161,42026
57972,42027
34359,42028
71056,42029
72021,42030
38151,42031
11712,42032
34977,42033
81691,42034
32263,42035
78477,42036
45927,42037
37667,42038
74308,42039
24893,42040
51092,42041
19434,42042
41480,42043
35843,42044
31651,42045
78512,42046
84145,42047
18187,42048
30399,42049
52639,42050
12563,42051
64271,42052
47388,42053
58501,42054
26575,42055
76676,42056
34316,42057
78689,42058
24342,42059
81478,42060
65026,42061
91121,42062
5600,42063
15781,42064
35962,42065
47157,42066
26654,42067
46856,42068
9980,42069
23549,42070
64804,42071
58614,42072
34248,42073
48384,42074
93924,42075
21525,42076
26644,42077
54097,42078
19287,42079
73770,42080
19663,42081
32372,42082
72747,42083
62425,42084
35206,42085
42033,42086
9928,42087
96708,42088
51500,42089
50063,42090
43091,42091
83057,42092
32031,42093
2760,42094
17062,42095
66370,42096
91333,42097
71324,42098
31878,42099
80478,42100
93170,42101
50596,42102
18842,42103
30545,42104
95001,42105
42064,42106
54358,42107
45709,42108
50621,42109
81189,42110
50830,42111
89926,42112
30000,42113
6565,42114
43847,42115
49470,42116
26391,42117
45809,42118
50809,42119
41582,42120
29958,42121
81684,42122
86250,42123
36070,42124
78722,42125
44138,42126
44935,42127
39798,42128
44130,42129
76483,42130
93675,42131
51526,42132
97961,42133
51340,42134
69597,42135
67453,42136
44008,42137
58745,42138
85393,42139
51788,42140
30924,42141
34433,42142
27852,42143
33986,42144
84099,42145
50885,42146
90868,42147
88264,42148
77315,42149
31107,42150
30219,42151
96941,42152
94415,42153
51629,42154
47678,42155
15258,42156
46067,42157
30809,42158
58270,42159
49828,42160
65691,42161
61234,42162
57753,42163
98401,42164
77069,42165
98385,42166
29587,42167
48123,42168
48525,42169
21745,42170
14832,42171
19684,42172
64043,42173
41994,42174
100022,42175
41859,42176
93807,42177
35057,42178
29586,42179
60394,42180
83668,42181
57808,42182
60171,42183
89711,42184
42203,42185
84064,42186
48006,42187
58376,42188
53408,42189
33182,42190
81241,42191
30442,42192
62691,42193
37743,42194
22830,42195
92552,42196
53477,42197
82259,42198
90600,42199
23791,42200
37222,42201
58167,42202
8179,42203
49028,42204
62290,42205
62120,42206
75541,42207
13663,42208
53473,42209
41147,42210
46124,42211
56056,42212
27777,42213
53093,42214
48789,42215
51644,42216
9082,42217
36801,42218
80457,42219
21175,42220
36625,42221
43738,42222
25438,42223
36256,42224
41668,42225
93831,42226
33812,42227
34083,42228
35035,42229
86350,42230
44741,42231
39236,42232
26939,42233
89451,42234
63386,42235
84753,42236
98736,42237
22680,42238
23380,42239
88649,42240
50808,42241
31048,42242
46713,42243
96996,42244
31057,42245
96458,42246
48746,42247
44360,42248
81866,42249
50978,42250
55643,42251
91606,42252
9348,42253
37443,42254
67329,42255
51263,42256
72964,42257
98914,42258
65412,42259
49422,42260
47281,42261
37038,42262
50521,42263
94940,42264
71026,42265
15879,42266
24413,42267
11854,42268
24725,42269
86469,42270
16508,42271
38634,42272
44941,42273
37895,42274
41834,42275
38873,42276
21465,42277
78063,42278
37483,42279
47807,42280
54494,42281
53821,42282
48831,42283
77724,42284
69519,42285
50518,42286
42840,42287
71514,42288
37578,42289
15348,42290
46332,42291
26133,42292
47777,42293
30049,42294
23020,42295
53138,42296
89627,42297
72654,42298
46155,42299
22858,42300
69156,42301
15982,42302
11948,42303
51816,42304
26169,42305
56741,42306
64064,42307
62868,42308
60091,42309
8419,42310
20633,42311
39281,42312
47104,42313
23432,42314
54899,42315
51191,42316
26899,42317
36031,42318
28921,42319
31170,42320
65925,42321
30141,42322
94252,42323
33840,42324
67671,42325
34210,42326
5567,42327
60621,42328
48731,42329
90953,42330
28047,42331
67545,42332
80636,42333
45051,42334
73381,42335
58120,42336
58256,42337
71823,42338
20747,42339
64484,42340
49235,42341
83011,42342
18849,42343
71856,42344
53576,42345
23797,42346
60267,42347
16028,42348
3564,42349
26199,42350
50585,42351
35013,42352
26064,42353
68929,42354
80098,42355
24728,42356
18429,42357
24668,42358
54879,42359
14353,42360
44180,42361
17647,42362
42221,42363
34730,42364
46301,42365
43645,42366
33369,42367
27747,42368
16247,42369
21422,42370
67540,42371
91064,42372
28320,42373
65693,42374
27580,42375
96295,42376
93049,42377
43839,42378
7250,42379
65287,42380
16263,42381
53776,42382
78612,42383
24797,42384
53654,42385
39725,42386
44754,42387
83366,42388
94720,42389
56877,42390
83962,42391
48639,42392
85083,42393
55869,42394
25564,42395
42351,42396
35909,42397
42250,42398
92033,42399
64119,42400
14615,42401
43526,42402
74281,42403
50749,42404
62685,42405
31416,42406
71447,42407
90173,42408
48435,42409
25610,42410
33816,42411
67926,42412
99073,42413
29033,42414
14471,42415
24681,42416
68246,42417
21487,42418
77269,42419
46525,42420
44191,42421
82743,42422
22723,42423
79578,42424
52309,42425
61193,42426
38544,42427
71171,42428
53088,42429
69027,42430
31188,42431
70223,42432
60033,42433
66530,42434
62935,42435
96357,42436
23693,42437
76412,42438
90183,42439
46722,42440
74722,42441
87326,42442
94223,42443
90923,42444
35567,42445
62439,42446
50671,42447
39713,42448
45578,42449
35838,42450
34257,42451
6741,42452
88456,42453
34430,42454
47737,42455
42160,42456
72474,42457
29605,42458
78609,42459
51415,42460
92186,42461
4769,42462
81466,42463
46644,42464
8585,42465
48413,42466
59622,42467
80688,42468
16654,42469
96726,42470
14731,42471
41697,42472
56755,42473
89812,42474
80234,42475
52587,42476
35131,42477
89859,42478
20244,42479
14168,42480
54216,42481
68481,42482
35484,42483
51507,42484
77248,42485
19992,42486
64532,42487
73876,42488
52033,42489
45085,42490
94817,42491
62927,42492
68423,42493
33683,42494
40461,42495
70394,42496
87698,42497
62669,42498
49158,42499
28576,42500
22816,42501
41997,42502
28840,42503
34869,42504
51492,42505
26001,42506
37996,42507
65967,42508
27130,42509
70880,42510
41788,42511
44922,42512
33769,42513
39973,42514
60396,42515
17965,42516
40542,42517
23025,42518
51268,42519
65705,42520
35218,42521
97934,42522
19323,42523
46796,42524
56954,42525
96351,42526
67791,42527
34081,42528
31291,42529
78052,42530
57545,42531
49154,42532
58733,42533
29286,42534
25872,42535
30007,42536
48220,42537
65913,42538
40248,42539
28823,42540
64664,42541
81487,42542
20434,42543
78180,42544
27905,42545
28913,42546
74414,42547
70576,42548
43686,42549
58683,42550
74186,42551
40232,42552
58137,42553
18465,42554
42467,42555
19251,42556
43900,42557
32464,42558
52264,42559
57619,42560
76782,42561
45105,42562
62716,42563
47966,42564
22665,42565
67785,42566
96794,42567
39075,42568
72384,42569
57430,42570
33361,42571
70028,42572
93631,42573
21907,42574
67592,42575
90914,42576
24129,42577
64592,42578
46300,42579
37295,42580
81951,42581
67855,42582
43425,42583
19007,42584
45032,42585
77878,42586
22496,42587
49648,42588
21198,42589
39452,42590
6165,42591
89687,42592
28482,42593
57028,42594
9512,42595
26912,42596
65546,42597
38528,42598
6472,42599
90865,42600
26360,42601
29160,42602
21222,42603
48863,42604
41567,42605
22784,42606
44657,42607
46672,42608
48001,42609
41162,42610
70637,42611
18969,42612
44152,42613
86985,42614
78289,42615
32476,42616
68293,42617
90523,42618
40693,42619
66913,42620
23792,42621
24451,42622
26202,42623
36862,42624
65042,42625
81257,42626
58218,42627
17731,42628
41886,42629
60239,42630
15333,42631
73967,42632
38945,42633
62558,42634
31373,42635
55227,42636
79945,42637
48844,42638
20308,42639
47075,42640
90504,42641
40700,42642
50482,42643
28585,42644
50747,42645
86993,42646
20589,42647
3664,42648
18409,42649
82751,42650
7237,42651
96019,42652
63805,42653
96481,42654
31155,42655
77026,42656
52306,42657
17467,42658
39100,42659
15408,42660
60905,42661
81405,42662
34285,42663
58585,42664
56706,42665
47762,42666
92807,42667
58763,42668
50408,42669
24055,42670
33656,42671
83583,42672
70840,42673
21846,42674
19177,42675
67217,42676
29291,42677
97745,42678
81970,42679
96517,42680
93582,42681
78636,42682
70363,42683
52044,42684
28924,42685
30153,42686
41107,42687
91611,42688
45065,42689
38139,42690
30285,42691
4051,42692
56184,42693
62226,42694
19834,42695
20010,42696
37787,42697
32777,42698
97416,42699
31300,42700
91861,42701
87327,42702
69605,42703
10285,42704
32512,42705
54572,42706
48913,42707
34415,42708
30842,42709
47466,42710
16349,42711
16861,42712
61791,42713
25904,42714
88650,42715
74106,42716
36341,42717
97559,42718
44732,42719
11647,42720
92110,42721
62276,42722
38880,42723
94345,42724
22036,42725
52199,42726
76066,42727
63905,42728
66334,42729
39717,42730
13211,42731
58020,42732
15402,42733
88958,42734
28785,42735
43093,42736
57130,42737
44240,42738
84201,42739
15476,42740
7330,42741
89089,42742
47350,42743
32186,42744
17733,42745
47765,42746
16189,42747
82578,42748
31094,42749
32616,42750
32859,42751
14824,42752
76563,42753
22844,42754
28451,42755
47365,42756
92252,42757
46231,42758
54940,42759
57605,42760
38872,42761
23928,42762
86932,42763
55189,42764
46747,42765
24410,42766
14689,42767
36982,42768
80310,42769
71565,42770
67338,42771
74608,42772
25900,42773
88128,42774
5275,42775
28257,42776
97547,42777
43195,42778
14038,42779
47345,42780
17093,42781
31482,42782
79717,42783
68288,42784
84876,42785
20055,42786
24965,42787
22853,42788
60153,42789
15071,42790
61549,42791
54461,42792
22512,42793
69975,42794
77869,42795
60642,42796
59602,42797
51922,42798
16293,42799
80313,42800
86998,42801
27454,42802
19063,42803
33648,42804
42210,42805
21747,42806
18159,42807
35718,42808
15224,42809
87343,42810
4016,42811
87650,42812
96931,42813
41391,42814
18680,42815
27938,42816
67010,42817
47910,42818
29662,42819
53852,42820
89212,42821
29846,42822
32302,42823
33668,42824
23510,42825
17578,42826
48884,42827
76743,42828
71194,42829
16359,42830
31998,42831
65498,42832
80064,42833
38679,42834
96507,42835
45975,42836
41375,42837
20075,42838
39007,42839
84149,42840
6466,42841
56491,42842
63579,42843
41791,42844
99250,42845
69320,42846
49646,42847
45981,42848
50663,42849
4542,42850
61827,42851
82593,42852
56016,42853
29242,42854
41675,42855
64721,42856
37375,42857
76506,42858
9561,42859
10312,42860
29742,42861
19245,42862
66934,42863
86656,42864
25418,42865
33763,42866
91661,42867
77118,42868
28281,42869
80042,42870
45635,42871
45553,42872
18002,42873
42692,42874
83448,42875
74944,42876
19147,42877
15263,42878
95730,42879
26359,42880
34254,42881
92231,42882
30213,42883
43697,42884
6972,42885
50070,42886
66480,42887
6121,42888
82917,42889
38083,42890
22359,42891
37659,42892
78989,42893
32942,42894
21328,42895
77330,42896
69209,42897
10286,42898
19780,42899
19766,42900
30553,42901
48343,42902
52838,42903
61264,42904
33201,42905
29664,42906
3822,42907
37102,42908
44608,42909
81334,42910
37749,42911
54760,42912
92749,42913
74422,42914
3099,42915
32657,42916
100132,42917
38271,42918
61820,42919
94784,42920
10133,42921
65641,42922
99980,42923
33698,42924
33690,42925
35893,42926
61124,42927
41780,42928
44514,42929
23645,42930
97301,42931
18146,42932
73246,42933
36891,42934
53802,42935
28610,42936
19800,42937
61853,42938
97510,42939
70309,42940
39121,42941
47603,42942
38508,42943
25423,42944
33244,42945
14526,42946
56830,42947
88092,42948
81485,42949
22851,42950
43661,42951
26647,42952
61274,42953
77501,42954
40652,42955
44279,42956
31403,42957
9971,42958
34776,42959
26998,42960
7796,42961
38212,42962
36483,42963
77049,42964
38861,42965
58050,42966
43225,42967
87490,42968
33179,42969
6402,42970
24829,42971
68488,42972
31605,42973
21515,42974
45970,42975
55406,42976
51534,42977
63103,42978
57610,42979
63181,42980
67657,42981
86665,42982
45895,42983
32176,42984
98475,42985
14411,42986
63055,42987
86964,42988
42488,42989
21433,42990
84401,42991
56551,42992
25148,42993
49834,42994
49686,42995
91015,42996
26797,42997
22076,42998
3058,42999
24518,43000
86171,43001
15186,43002
4396,43003
78058,43004
42838,43005
21240,43006
33860,43007
99253,43008
92131,43009
49987,43010
32311,43011
93758,43012
14089,43013
49160,43014
36416,43015
89866,43016
69394,43017
68291,43018
87610,43019
31941,43020
22013,43021
80746,43022
45619,43023
34979,43024
13484,43025
82860,43026
59087,43027
53817,43028
54994,43029
14502,43030
33627,43031
77783,43032
55748,43033
13012,43034
20788,43035
77829,43036
45272,43037
69803,43038
31068,43039
63309,43040
75366,43041
48506,43042
27987,43043
18391,43044
99302,43045
32033,43046
35498,43047
48383,43048
30455,43049
47268,43050
28390,43051
25019,43052
35156,43053
72259,43054
18345,43055
45513,43056
29894,43057
51579,43058
65016,43059
38368,43060
8160,43061
28560,43062
34046,43063
72883,43064
84922,43065
27610,43066
89797,43067
12851,43068
21439,43069
41086,43070
73965,43071
63437,43072
20473,43073
12590,43074
67757,43075
39718,43076
53062,43077
88531,43078
50395,43079
50931,43080
94691,43081
91358,43082
18574,43083
75916,43084
27173,43085
92921,43086
22142,43087
99866,43088
17886,43089
47514,43090
40097,43091
74064,43092
21339,43093
6974,43094
9600,43095
62299,43096
50110,43097
29745,43098
62851,43099
34859,43100
22839,43101
47354,43102
99309,43103
26659,43104
83423,43105
76936,43106
70521,43107
73829,43108
55320,43109
26368,43110
65792,43111
51180,43112
58162,43113
85434,43114
39869,43115
71423,43116
37002,43117
49357,43118
54932,43119
19754,43120
63124,43121
39260,43122
65387,43123
41114,43124
7785,43125
33366,43126
98824,43127
34763,43128
10271,43129
94816,43130
44500,43131
94428,43132
23967,43133
72984,43134
78064,43135
52285,43136
56276,43137
39036,43138
17957,43139
93070,43140
74421,43141
17600,43142
76267,43143
25749,43144
86478,43145
92238,43146
52100,43147
23936,43148
42535,43149
95672,43150
40070,43151
3898,43152
12013,43153
62837,43154
48969,43155
47810,43156
41853,43157
31926,43158
66812,43159
60460,43160
61799,43161
43230,43162
62658,43163
65897,43164
3522,43165
50172,43166
77275,43167
38272,43168
8842,43169
27947,43170
9942,43171
59355,43172
30444,43173
71674,43174
27330,43175
17316,43176
18100,43177
33171,43178
54986,43179
42558,43180
50390,43181
50561,43182
64263,43183
37872,43184
48014,43185
26743,43186
41471,43187
32785,43188
37256,43189
23165,43190
61254,43191
44949,43192
42705,43193
76001,43194
99690,43195
8872,43196
69466,43197
58771,43198
45858,43199
100226,43200
50777,43201
20412,43202
78630,43203
56020,43204
97582,43205
11330,43206
44149,43207
45628,43208
41072,43209
90589,43210
62391,43211
9900,43212
51194,43213
75050,43214
41706,43215
47625,43216
7538,43217
45666,43218
7377,43219
53536,43220
18873,43221
55315,43222
66278,43223
57859,43224
73805,43225
31716,43226
41979,43227
64463,43228
67118,43229
27724,43230
64265,43231
82952,43232
91036,43233
23820,43234
48689,43235
26010,43236
38674,43237
1261,43238
30275,43239
88373,43240
50030,43241
27209,43242
71253,43243
29167,43244
42616,43245
54242,43246
77200,43247
63250,43248
65107,43249
27534,43250
39411,43251
35835,43252
62070,43253
28519,43254
54525,43255
38615,43256
9003,43257
26507,43258
87595,43259
99208,43260
19828,43261
31076,43262
60903,43263
71696,43264
33094,43265
18581,43266
65397,43267
46036,43268
24076,43269
27246,43270
34687,43271
57403,43272
84727,43273
70122,43274
65660,43275
6087,43276
74730,43277
89149,43278
66343,43279
41064,43280
46694,43281
31775,43282
6939,43283
85805,43284
60213,43285
37425,43286
77406,43287
38339,43288
76543,43289
58949,43290
24856,43291
22442,43292
53796,43293
11195,43294
71358,43295
65363,43296
67546,43297
99375,43298
26528,43299
35175,43300
39105,43301
73396,43302
57911,43303
13825,43304
32104,43305
95531,43306
30952,43307
17980,43308
35862,43309
91689,43310
6819,43311
45413,43312
53404,43313
30664,43314
49885,43315
12713,43316
70294,43317
20382,43318
81150,43319
19158,43320
70175,43321
40389,43322
58158,43323
31110,43324
48992,43325
17960,43326
36680,43327
31581,43328
44995,43329
25182,43330
71471,43331
75954,43332
74089,43333
16753,43334
59152,43335
40594,43336
6544,43337
54487,43338
37606,43339
33881,43340
33653,43341
21353,43342
83321,43343
65522,43344
9927,43345
78844,43346
5003,43347
41318,43348
36425,43349
50904,43350
59734,43351
41666,43352
31166,43353
51134,43354
31747,43355
59357,43356
89545,43357
87181,43358
25677,43359
91238,43360
36095,43361
86071,43362
30171,43363
92906,43364
30044,43365
71392,43366
18237,43367
20509,43368
49650,43369
62814,43370
45452,43371
90006,43372
7021,43373
27928,43374
44587,43375
85351,43376
77150,43377
53647,43378
35053,43379
18456,43380
86194,43381
43995,43382
35622,43383
45880,43384
39412,43385
63608,43386
45358,43387
72835,43388
45136,43389
15513,43390
76139,43391
32567,43392
84626,43393
33160,43394
64633,43395
56071,43396
46483,43397
70275,43398
68276,43399
35852,43400
44870,43401
70621,43402
23456,43403
41751,43404
41155,43405
33342,43406
23777,43407
71877,43408
88735,43409
37544,43410
63497,43411
27466,43412
46192,43413
47203,43414
94563,43415
29799,43416
44507,43417
27295,43418
78457,43419
38816,43420
42308,43421
25654,43422
53649,43423
34511,43424
41472,43425
52935,43426
44040,43427
62385,43428
42206,43429
87320,43430
93018,43431
35101,43432
44438,43433
34117,43434
17114,43435
59115,43436
28338,43437
10488,43438
10530,43439
51551,43440
52873,43441
97357,43442
14313,43443
96405,43444
38478,43445
89522,43446
57892,43447
64289,43448
26765,43449
62926,43450
30278,43451
91959,43452
15480,43453
22697,43454
50502,43455
82701,43456
74553,43457
43038,43458
89681,43459
17006,43460
37132,43461
77632,43462
10639,43463
43979,43464
11373,43465
59383,43466
76776,43467
27096,43468
41938,43469
99077,43470
54471,43471
57758,43472
51377,43473
24973,43474
38074,43475
59816,43476
1575,43477
95510,43478
34909,43479
98610,43480
13237,43481
12327,43482
44860,43483
72727,43484
63919,43485
2542,43486
70978,43487
68817,43488
54883,43489
70069,43490
82705,43491
45417,43492
1740,43493
16145,43494
50491,43495
94898,43496
83025,43497
20455,43498
51770,43499
84967,43500
31226,43501
64725,43502
58248,43503
63875,43504
54957,43505
69074,43506
66042,43507
29873,43508
41377,43509
36847,43510
63876,43511
70389,43512
11599,43513
42729,43514
82086,43515
58627,43516
58703,43517
43396,43518
41937,43519
9281,43520
43867,43521
36533,43522
97116,43523
26275,43524
36654,43525
23824,43526
82380,43527
35392,43528
68082,43529
55069,43530
6021,43531
68326,43532
34349,43533
31875,43534
52708,43535
60845,43536
33852,43537
75010,43538
14742,43539
27390,43540
70166,43541
39275,43542
92889,43543
48854,43544
47393,43545
86332,43546
7454,43547
19563,43548
47066,43549
49484,43550
9139,43551
45505,43552
71451,43553
62388,43554
12608,43555
20621,43556
79723,43557
32927,43558
49009,43559
56027,43560
90579,43561
19750,43562
25174,43563
47704,43564
29553,43565
68474,43566
40106,43567
38147,43568
82141,43569
20837,43570
65201,43571
47312,43572
21571,43573
44034,43574
73519,43575
86140,43576
54919,43577
31440,43578
86518,43579
54625,43580
83629,43581
60408,43582
85164,43583
20049,43584
41102,43585
54797,43586
73423,43587
12873,43588
38430,43589
79330,43590
77935,43591
41593,43592
29310,43593
12100,43594
87195,43595
53834,43596
43000,43597
57206,43598
44868,43599
93461,43600
38595,43601
6528,43602
88768,43603
46648,43604
82561,43605
90441,43606
60288,43607
31890,43608
3034,43609
37789,43610
99281,43611
22545,43612
46310,43613
99437,43614
60410,43615
72162,43616
81394,43617
29114,43618
52665,43619
38947,43620
29546,43621
75658,43622
34169,43623
42076,43624
71928,43625
62096,43626
45243,43627
55102,43628
96545,43629
47913,43630
47672,43631
31614,43632
30837,43633
93193,43634
53937,43635
60287,43636
36760,43637
89775,43638
82790,43639
65730,43640
49509,43641
27015,43642
63586,43643
98904,43644
17263,43645
49926,43646
49570,43647
35688,43648
50349,43649
28734,43650
58755,43651
38071,43652
41229,43653
6135,43654
15488,43655
45778,43656
29763,43657
75626,43658
14021,43659
82930,43660
86228,43661
54920,43662
93773,43663
20525,43664
44540,43665
90902,43666
10982,43667
17096,43668
36058,43669
68619,43670
8380,43671
22788,43672
6942,43673
97220,43674
98153,43675
21790,43676
1850,43677
43250,43678
74502,43679
49944,43680
32502,43681
36250,43682
38080,43683
98375,43684
60109,43685
99156,43686
6844,43687
48135,43688
23983,43689
45773,43690
57331,43691
11657,43692
82928,43693
78606,43694
50032,43695
89848,43696
43179,43697
35407,43698
67007,43699
38759,43700
37195,43701
96004,43702
64572,43703
83830,43704
41939,43705
54167,43706
26056,43707
53100,43708
21250,43709
73126,43710
50812,43711
33673,43712
42316,43713
57789,43714
61083,43715
57069,43716
81098,43717
96255,43718
85709,43719
64595,43720
12024,43721
16724,43722
41502,43723
73471,43724
58439,43725
31637,43726
43158,43727
46148,43728
18981,43729
19557,43730
23026,43731
52801,43732
61801,43733
95072,43734
63092,43735
29584,43736
25102,43737
3860,43738
15048,43739
54090,43740
5460,43741
64466,43742
88140,43743
90771,43744
72349,43745
38188,43746
60076,43747
37138,43748
38790,43749
45456,43750
44853,43751
27600,43752
30120,43753
59478,43754
78380,43755
85875,43756
60938,43757
23335,43758
99346,43759
21909,43760
78342,43761
74793,43762
48904,43763
12031,43764
40309,43765
72916,43766
25463,43767
18731,43768
88003,43769
42281,43770
31668,43771
43110,43772
68303,43773
24845,43774
55367,43775
59812,43776
45621,43777
27200,43778
35663,43779
21055,43780
79019,43781
58027,43782
59422,43783
51186,43784
7770,43785
38631,43786
53907,43787
43376,43788
20203,43789
26352,43790
93537,43791
62042,43792
94348,43793
20808,43794
37798,43795
65243,43796
53186,43797
10060,43798
33711,43799
91416,43800
78023,43801
25537,43802
97337,43803
34425,43804
96746,43805
30708,43806
72951,43807
7708,43808
40007,43809
46384,43810
42371,43811
38575,43812
40314,43813
58100,43814
75752,43815
67549,43816
42744,43817
73994,43818
76359,43819
10703,43820
45284,43821
23740,43822
54702,43823
30121,43824
12867,43825
66665,43826
61152,43827
9828,43828
61134,43829
43891,43830
57759,43831
15622,43832
4055,43833
4490,43834
57675,43835
3066,43836
53006,43837
51619,43838
31666,43839
48903,43840
20284,43841
7756,43842
55700,43843
20111,43844
79187,43845
73825,43846
22803,43847
14384,43848
49763,43849
20537,43850
37127,43851
69639,43852
36841,43853
17926,43854
11604,43855
57309,43856
43643,43857
34631,43858
10823,43859
76510,43860
45074,43861
36083,43862
27088,43863
17199,43864
22055,43865
53560,43866
54695,43867
84706,43868
82771,43869
24975,43870
39585,43871
64170,43872
62726,43873
62119,43874
34092,43875
42877,43876
44009,43877
9073,43878
34405,43879
87679,43880
15498,43881
29283,43882
82284,43883
68090,43884
91799,43885
61897,43886
15912,43887
32497,43888
46626,43889
78471,43890
68490,43891
54402,43892
50347,43893
68495,43894
24304,43895
51799,43896
35367,43897
48896,43898
12475,43899
99568,43900
85193,43901
28881,43902
41050,43903
52191,43904
39377,43905
35078,43906
71624,43907
31144,43908
34364,43909
51120,43910
17256,43911
54981,43912
12298,43913
97693,43914
54201,43915
12316,43916
62047,43917
62767,43918
60537,43919
3863,43920
82988,43921
99086,43922
57704,43923
36696,43924
53827,43925
18142,43926
63673,43927
44639,43928
91862,43929
15032,43930
30671,43931
17404,43932
77077,43933
87172,43934
40062,43935
82610,43936
15874,43937
64443,43938
51344,43939
55975,43940
36427,43941
71374,43942
7751,43943
88469,43944
22246,43945
35247,43946
88350,43947
57948,43948
69755,43949
43484,43950
28499,43951
38912,43952
42339,43953
16529,43954
63162,43955
69459,43956
38177,43957
78771,43958
55725,43959
64771,43960
24825,43961
7490,43962
56043,43963
78712,43964
50763,43965
52830,43966
92020,43967
54639,43968
26708,43969
89604,43970
25265,43971
51520,43972
47891,43973
58921,43974
33518,43975
47651,43976
86825,43977
91724,43978
46200,43979
90150,43980
58344,43981
75101,43982
27114,43983
28243,43984
5677,43985
70772,43986
86859,43987
68924,43988
49340,43989
28749,43990
82630,43991
49460,43992
46564,43993
66189,43994
24942,43995
89450,43996
85578,43997
64028,43998
49554,43999
96410,44000
49599,44001
89637,44002
22516,44003
18011,44004
39324,44005
91626,44006
25368,44007
30289,44008
94214,44009
32085,44010
50115,44011
47567,44012
84687,44013
47376,44014
25201,44015
95336,44016
36280,44017
47568,44018
57511,44019
24294,44020
31209,44021
29071,44022
87859,44023
27973,44024
64248,44025
54022,44026
7339,44027
31942,44028
52860,44029
62567,44030
60916,44031
38081,44032
40661,44033
63083,44034
39340,44035
17788,44036
90976,44037
75322,44038
33338,44039
94236,44040
61485,44041
14157,44042
84073,44043
82746,44044
22492,44045
72239,44046
35506,44047
44210,44048
74729,44049
34755,44050
40174,44051
33663,44052
69974,44053
63488,44054
32501,44055
90834,44056
51626,44057
53239,44058
42230,44059
48694,44060
75188,44061
64284,44062
48788,44063
97451,44064
48664,44065
42945,44066
17911,44067
40365,44068
14004,44069
54953,44070
6048,44071
46811,44072
62075,44073
36044,44074
65957,44075
49798,44076
25325,44077
40883,44078
71767,44079
89092,44080
40239,44081
78681,44082
22256,44083
72943,44084
15955,44085
96308,44086
59125,44087
79566,44088
64630,44089
31976,44090
43981,44091
31017,44092
97342,44093
10444,44094
97938,44095
72842,44096
39672,44097
8972,44098
34324,44099
38560,44100
31860,44101
45890,44102
78611,44103
71578,44104
34590,44105
47496,44106
88562,44107
82664,44108
82164,44109
50373,44110
8658,44111
14327,44112
38569,44113
69796,44114
62171,44115
38211,44116
57344,44117
48987,44118
20164,44119
64601,44120
76636,44121
89731,44122
64514,44123
74146,44124
34289,44125
81553,44126
70504,44127
85349,44128
48761,44129
36572,44130
62887,44131
92408,44132
43277,44133
52589,44134
10600,44135
20737,44136
24740,44137
38226,44138
67164,44139
50559,44140
14187,44141
29239,44142
40176,44143
69407,44144
48298,44145
84867,44146
15021,44147
30927,44148
25996,44149
78619,44150
50112,44151
70873,44152
69823,44153
34941,44154
86921,44155
69935,44156
36995,44157
82787,44158
64913,44159
13424,44160
36443,44161
97216,44162
43333,44163
50090,44164
45414,44165
9074,44166
82767,44167
84504,44168
24573,44169
25549,44170
19891,44171
92283,44172
36166,44173
24785,44174
41811,44175
6909,44176
58499,44177
38355,44178
96103,44179
67754,44180
65885,44181
54984,44182
44770,44183
70987,44184
38709,44185
42162,44186
35311,44187
72566,44188
51532,44189
39970,44190
49585,44191
91705,44192
33743,44193
26958,44194
39262,44195
36566,44196
95406,44197
58797,44198
92322,44199
42487,44200
54265,44201
32507,44202
58210,44203
42735,44204
24127,44205
59588,44206
95240,44207
37910,44208
63546,44209
40489,44210
78253,44211
37791,44212
67219,44213
25696,44214
62354,44215
67571,44216
23245,44217
46703,44218
39901,44219
65737,44220
42362,44221
47972,44222
57080,44223
38918,44224
49417,44225
14226,44226
28882,44227
73917,44228
18938,44229
70684,44230
5458,44231
77828,44232
51241,44233
40471,44234
43004,44235
88661,44236
56650,44237
49896,44238
56019,44239
89403,44240
46563,44241
100180,44242
23836,44243
11432,44244
39703,44245
2528,44246
38367,44247
26107,44248
13914,44249
70240,44250
44320,44251
71764,44252
86781,44253
72627,44254
86608,44255
12736,44256
71688,44257
47288,44258
55134,44259
58401,44260
83560,44261
36390,44262
69976,44263
98302,44264
69261,44265
62180,44266
27313,44267
20985,44268
32878,44269
40808,44270
96819,44271
23161,44272
36968,44273
15918,44274
60224,44275
27063,44276
46586,44277
